"CCNC",0.15,59.1108,"C3H9N"
"CCC(C)C(=O)O",1.18,102.1328,"C5H10O2"
"CCCCCC(C)=O",1.98,114.187,"C7H14O"
"CCCCCCCBr",4.36,179.0995,"C7H15Br"
"COC(=O)c1ccccc1Cl",2.38,170.5951,"C8H7ClO2"
"COC(=O)c1ccc(OC)cc1",2.27,166.1762,"C9H10O3"
"Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O",-1.05,267.2438,"C10H13N5O4"
"O=C1C(=O)c2ccccc2-c2ccccc21",2.52,208.216,"C14H8O2"
"C=C(C)C(=O)O",0.93,86.0902,"C4H6O2"
"O=S(=O)(O)c1ccc2ccccc2c1",0.63,208.2314,"C10H8O3S"
"COc1ccc(OC)cc1",2.04,138.1658,"C8H10O2"
"CCN(CCO)c1ccccc1",2.1,165.2346,"C10H15NO"
"CCCN",0.48,59.1108,"C3H9N"
"CC1CCCC(C)N1",1.53,113.2022,"C7H15N"
"Cc1cc2ccccc2[nH]1",2.53,131.1768,"C9H9N"
"CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O",2.48,530.657,"C30H42O8"
"COC1CC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1O",0.64,548.6722,"C30H44O9"
"Nc1cccc(S(N)(=O)=O)c1",-0.38,172.2014,"C6H8N2O2S"
"Nc1ccc(C(=O)NCC(=O)O)cc1",-0.89,194.1896,"C9H10N2O3"
"Nc1c2ccccc2nc2ccccc12",2.74,194.2354,"C13H10N2"
"C1CC2OC2CC1C1CO1",0.44,140.1816,"C8H12O2"
"CC#N",-0.34,41.0524,"C2H3N"
"CC=O",-0.34,44.053,"C2H4O"
"C=CCBr",1.79,120.9765,"C3H5Br"
"C=CCN",0.03,57.095,"C3H7N"
"CC(C)=NO",0.12,73.0944,"C3H7NO"
"CC(N)C(=O)O",-2.96,89.0938,"C3H7NO2"
"NCCC(=O)O",-3.05,89.0938,"C3H7NO2"
"CC(C)O",0.05,60.0956,"C3H8O"
"CNC(=O)NC(C)=O",-0.7,116.1194,"C4H8N2O2"
"C=CCOC(C)=O",0.97,100.117,"C5H8O2"
"N#CCCCCC#N",-0.32,108.1426,"C6H8N2"
"Nc1ccc(S(N)(=O)=O)cc1",-0.62,172.2014,"C6H8N2O2S"
"CC(=O)CCC(C)=O",-0.27,114.1438,"C6H10O2"
"O=C(O)CCCCC(=O)O",0.08,146.1426,"C6H10O4"
"CCOC(C)OCC",0.84,118.1754,"C6H14O2"
"Nc1ccc(C(=O)O)cc1",0.83,137.1378,"C7H7NO2"
"Cc1ccc(O)c(N)c1",1.16,123.1542,"C7H9NO"
"COc1cccc(N)c1",0.93,123.1542,"C7H9NO"
"C=CC(OC(C)=O)OC(C)=O",0.78,158.1536,"C7H10O4"
"CC(=O)c1ccccc1",1.58,120.1506,"C8H8O"
"CC(=O)Nc1ccccc1",1.16,135.1652,"C8H9NO"
"CC(=O)c1cccc(N)c1",0.83,135.1652,"C8H9NO"
"Cc1ccc(C)c(N)c1",1.83,121.1816,"C8H11N"
"CC(=O)Nc1ccc(C)cc1",1.7,149.192,"C9H11NO"
"CC(=O)Nc1cc(C)ccc1C",1.47,163.2188,"C10H13NO"
"CCOc1ccccc1NC(C)=O",1.49,179.2182,"C10H13NO2"
"CCOc1cccc(NC(C)=O)c1",1.82,179.2182,"C10H13NO2"
"CCOc1ccc(NC(C)=O)cc1",1.58,179.2182,"C10H13NO2"
"O=c1c(=O)c2cccc3cccc1c32",1.95,182.1782,"C12H6O2"
"c1cc2c3c(cccc3c1)CC2",3.92,154.211,"C12H10"
"Nc1ccc(-c2ccccc2)cc1",2.86,169.2256,"C12H11N"
"Nc1ccccc1-c1ccccc1",2.84,169.2256,"C12H11N"
"C=CCOC(=O)c1ccccc1C(=O)OCC=C",3.23,246.2622,"C14H14O4"
"O=C(O)CCC(=O)O",-0.59,118.089,"C4H6O4"
"CCCC(=O)O",0.79,88.106,"C4H8O2"
"CCCCC(=O)O",1.39,102.1328,"C5H10O2"
"O=C(O)CC(O)(CC(=O)O)C(=O)O",-1.72,192.125,"C6H8O7"
"O=c1[nH]c2ccccc2s1",1.76,151.1826,"C7H5NOS"
"O=C(O)c1ccc([N+](=O)[O-])cc1",1.89,167.1208,"C7H5NO4"
"COc1ccc(C(=O)O)cc1OC",1.61,182.1756,"C9H10O4"
"CC1=CCC2CC1C2(C)C",4.83,136.2364,"C10H16"
"CC(=O)OC(OC(C)=O)c1ccccc1",1.62,208.2134,"C11H12O4"
"O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1",4.12,266.253,"C12H14N2O5"
"CC(O)C#N",-0.94,71.0786,"C3H5NO"
"CN(C)C#N",-0.15,70.0938,"C3H6N2"
"NCCCO",-1.12,75.1102,"C3H9NO"
"N#CCCNCCC#N",-1.34,123.1572,"C6H9N3"
"COc1ccc(C(=O)c2ccccc2)c(O)c1",3.79,228.247,"C14H12O3"
"Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1",6.25,340.5046,"C23H32O2"
"C=CC(N)=O",-0.67,71.0786,"C3H5NO"
"Nc1cc([N+](=O)[O-])ccc1C(=O)O",1.91,182.1354,"C7H6N2O4"
"Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O",3.0,238.2452,"C14H10N2O2"
"Cn1cnc2c(N)ncnc21",-0.03,149.1548,"C6H7N5"
"Cn1cnc2ncnc(N)c21",-0.03,149.1548,"C6H7N5"
"CCCCCCCCCCC(=O)O",4.42,186.2936,"C11H22O2"
"O=C1CC(=O)NC(=O)N1",-1.47,128.0872,"C4H4N2O3"
"NC(=O)CC(N)C(=O)O",-3.82,132.1188,"C4H8N2O3"
"CCCCCBr",3.37,151.0459,"C5H11Br"
"CCC(C)(C)Cl",2.52,106.5949,"C5H11Cl"
"CCCCCN",1.49,87.1644,"C5H13N"
"ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl",4.14,290.8314,"C6H6Cl6"
"Nc1ccccc1",0.9,93.128,"C6H7N"
"N=C(N)NCCCC(N)C(=O)O",-4.2,174.2022,"C6H14N4O2"
"O=Cc1ccccc1",1.48,106.1238,"C7H6O"
"COc1ccccc1",2.11,108.1396,"C7H8O"
"COc1ccc(N)cc1",0.95,123.1542,"C7H9NO"
"O=C(O)C(O)c1ccccc1",0.62,152.1494,"C8H8O3"
"COc1ccc(C(=O)O)cc1",1.96,152.1494,"C8H8O3"
"NC(C(=O)O)c1ccccc1",-1.7,151.1646,"C8H9NO2"
"NCC(O)c1ccc(O)c(O)c1",-1.24,169.1798,"C8H11NO3"
"Nc1cccc2cccnc12",1.16,144.1756,"C9H8N2"
"Nc1cnc2ccccc2c1",1.63,144.1756,"C9H8N2"
"Cc1cc(=O)n(-c2ccccc2)n1C",0.38,188.2286,"C11H12N2O"
"O=C1c2ccccc2C(=O)c2ccccc21",3.39,208.216,"C14H8O2"
"c1ccc2cc3ccccc3cc2c1",4.45,178.233,"C14H10"
"CCC#N",0.16,55.0792,"C3H5N"
"CN(C)P(=O)(N(C)C)N(C)C",0.28,179.2015,"C6H18N3OP"
"ClC(Cl)Br",2.0,163.8289,"CHBrCl2"
"BrC(Br)Br",2.4,252.7309,"CHBr3"
"CCC(Br)C(=O)O",1.42,167.0021,"C4H7BrO2"
"CC(C)CN",0.73,73.1376,"C4H11N"
"CCCCN",0.97,73.1376,"C4H11N"
"CCC(C)N",0.74,73.1376,"C4H11N"
"Brc1ccccn1",1.42,157.9973,"C5H4BrN"
"CCC(C)OC(C)=O",1.72,116.1596,"C6H12O2"
"CC(=O)OCC(C)C",1.78,116.1596,"C6H12O2"
"FC(F)(F)c1ccccc1",3.01,146.1117,"C7H5F3"
"N#Cc1ccccc1",1.56,103.1232,"C7H5N"
"BrCc1ccccc1",2.92,171.0363,"C7H7Br"
"COc1ccc(Br)cc1",3.05,187.0357,"C7H7BrO"
"ClCc1ccccc1",2.3,126.5853,"C7H7Cl"
"OCc1ccccc1",1.1,108.1396,"C7H8O"
"NCc1ccccc1",1.09,107.1548,"C7H9N"
"CC(=O)Nc1ccc(Br)cc1",2.29,214.0613,"C8H8BrNO"
"COCc1ccccc1",1.92,122.1664,"C8H10O"
"CNCc1ccccc1",1.52,121.1816,"C8H11N"
"CC(=O)NCc1ccccc1",0.95,149.192,"C9H11NO"
"CCOCc1ccccc1",2.16,136.1932,"C9H12O"
"c1ccc(Cc2ccncc2)cc1",2.62,169.2256,"C12H11N"
"O=C(c1ccccc1)c1ccccc1",3.18,182.2214,"C13H10O"
"Oc1ccc(Cc2ccccc2)cc1",3.47,184.2372,"C13H12O"
"O=C(OCc1ccccc1)c1ccc(O)cc1",3.56,228.247,"C14H12O3"
"O=C(OCc1ccccc1)c1ccccc1",3.97,212.2476,"C14H12O2"
"Cc1cc(C)c(C)c(C)c1",4.1,134.2206,"C10H14"
"OCC(O)C(O)CO",-2.29,122.1206,"C4H10O4"
"OCC(CO)(CO)CO",-1.69,136.1474,"C5H12O4"
"O=C1OC(C(O)CO)C(O)=C1O",-1.64,176.1256,"C6H8O6"
"O=C(O)CC(=O)O",-0.81,104.0622,"C3H4O4"
"Cc1ccccc1OCC(O)CO",1.41,182.2188,"C10H14O3"
"COc1ccccc1/C=C/C(=O)O",2.54,178.1872,"C10H10O3"
"NCCCN",-1.43,74.1254,"C3H10N2"
"O=C1C=CC(=O)N1c1ccccc1",1.09,173.1708,"C10H7NO2"
"Nc1ccccc1SSc1ccccc1N",3.05,248.3602,"C12H12N2S2"
"C#CC1(O)CCCCC1",1.73,124.1822,"C8H12O"
"COC(=O)c1ccccc1O",2.55,152.1494,"C8H8O3"
"CCOC(=O)c1ccccc1O",2.95,166.1762,"C9H10O3"
"CCCOC(=O)c1ccccc1O",3.8,180.203,"C10H12O3"
"C=CC(=O)OCC",1.32,100.117,"C5H8O2"
"CCCCCC(=O)O",1.92,116.1596,"C6H12O2"
"COC(=O)c1ccc(Cl)cc1",2.87,170.5951,"C8H7ClO2"
"OCCNc1ccccc1",0.82,137.181,"C8H11NO"
"CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2",4.75,338.443,"C19H30O5"
"C=COC(C)=O",0.73,86.0902,"C4H6O2"
"C=COCC",1.04,72.1066,"C4H8O"
"CCCC(C)C(=O)O",1.8,116.1596,"C6H12O2"
"NC(=O)CCl",-0.53,93.5127,"C2H4ClNO"
"N#CCCCCl",0.56,103.5511,"C4H6ClN"
"CCCC#N",0.53,69.106,"C4H7N"
"CCCCCl",2.64,92.5681,"C4H9Cl"
"CCCC(N)=O",-0.21,87.1212,"C4H9NO"
"CCC(C)CO",1.29,88.1492,"C5H12O"
"Clc1ccccc1",2.84,112.5585,"C6H5Cl"
"O=C(O)c1cccc(Cl)c1",2.68,156.5683,"C7H5ClO2"
"O=C(O)c1ccc(Cl)cc1",2.65,156.5683,"C7H5ClO2"
"CCCC(=O)OCC(O)CO",-0.17,162.1852,"C7H14O4"
"O=C(O)COc1ccccc1Cl",1.86,186.5945,"C8H7ClO3"
"CC(=O)Nc1ccccc1Cl",1.28,169.6103,"C8H8ClNO"
"C=CCCCCCC",4.57,112.2144,"C8H16"
"CCCCOCCCC",3.21,130.2296,"C8H18O"
"CCCC(=O)c1ccccc1",2.77,148.2042,"C10H12O"
"CCCCc1ccccc1",4.38,134.2206,"C10H14"
"CCC(C)c1ccccc1",4.57,134.2206,"C10H14"
"CCCCOC(=O)c1ccccc1",3.84,178.2304,"C11H14O2"
"CCCCOC(=O)c1ccc(O)cc1",3.57,194.2298,"C11H14O3"
"CCCCOP(=O)(OCCCC)OCCCC",4.0,266.3167,"C12H27O4P"
"O=C(Nc1ccccc1)Nc1ccccc1",3.0,212.2506,"C13H12N2O"
"COc1ccc(C=O)cc1OC",1.22,166.1762,"C9H10O3"
"C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1",4.1,394.4232,"C23H22O6"
"CCOC(=O)c1ccc(O)cc1",2.47,166.1762,"C9H10O3"
"O=C(O)c1cc(O)ccc1O",1.74,154.122,"C7H6O4"
"COc1cc(OC)cc(C(=O)O)c1",2.19,182.1756,"C9H10O4"
"O=C1C=C(O)C(=O)c2ccccc21",1.38,174.1556,"C10H6O3"
"O=S(=O)(O)c1cccc2cccc(O)c12",-0.17,224.2308,"C10H8O4S"
"CCNc1cccc2ccccc12",3.45,171.2414,"C12H13N"
"O=C1c2ccccc2C(=O)c2c(O)cccc21",3.52,224.2154,"C14H8O3"
"O=C1/C(=C2/Nc3ccccc3C2=O)Nc2ccccc21",3.72,262.2672,"C16H10N2O2"
"CNC",-0.38,45.084,"C2H7N"
"CC1(C)NC(=O)NC1=O",-0.48,128.1304,"C5H8N2O2"
"CCC(=O)CC",0.99,86.1334,"C5H10O"
"CCC(O)CC",1.21,88.1492,"C5H12O"
"CCOC(=O)CC(C)=O",0.25,130.1432,"C6H10O3"
"CCCC(O)CCC",2.22,116.2028,"C7H16O"
"COc1cccc(OC)c1",2.21,138.1658,"C8H10O2"
"C=C(C)CC(C)(C)C",4.55,112.2144,"C8H16"
"CCOc1ccc(C(=O)O)cc1",2.39,166.1762,"C9H10O3"
"Oc1cc2ccccc2cc1O",2.24,160.172,"C10H8O2"
"CN(C)c1cccc2ccccc12",3.46,171.2414,"C12H13N"
"CCCCCCCCCCCC",6.1,170.3374,"C12H26"
"NC(=O)N(c1ccccc1)c1ccccc1",1.53,212.2506,"C13H12N2O"
"CCOC(=O)C(Cc1ccccc1)C(=O)OCC",2.76,250.2938,"C14H18O4"
"O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1",2.47,252.272,"C15H12N2O2"
"CNC(=S)NC",-0.24,104.1696,"C3H8N2S"
"C1COCCO1",-0.27,88.106,"C4H8O2"
"Cc1cc(C)[nH]n1",1.01,96.1316,"C5H8N2"
"O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1",1.55,212.1184,"C7H4N2O6"
"Cc1cc(=O)cc(C)o1",0.1,124.139,"C7H8O2"
"CCNc1ccccc1",2.16,121.1816,"C8H11N"
"O=C(O)C(c1ccccc1)c1ccccc1",3.09,212.2476,"C14H12O2"
"O=[N+]([O-])C(Cl)(Cl)Cl",2.09,164.3755,"CCl3NO2"
"NC(CS)C(=O)O",-2.49,121.1538,"C3H7NO2S"
"CC(=O)C(C)=O",-1.34,86.0902,"C4H6O2"
"Clc1cccc(Cl)c1",3.53,147.0036,"C6H4Cl2"
"Nc1ccc(Cl)cc1Cl",2.78,162.0182,"C6H5Cl2N"
"Cc1ccc(Cl)cc1Cl",4.24,161.0304,"C7H6Cl2"
"Cc1ccccc1Cl",3.42,126.5853,"C7H7Cl"
"Cc1cccc(Cl)c1",3.28,126.5853,"C7H7Cl"
"Cc1cccc(O)c1",1.96,108.1396,"C7H8O"
"O=C(O)COc1ccc(Cl)cc1",2.25,186.5945,"C8H7ClO3"
"CCCCNCCCC",2.83,129.2448,"C8H19N"
"O=c1ccc2ccccc2o1",1.39,146.1452,"C9H6O2"
"OC/C=C/c1ccccc1",1.95,134.1774,"C9H10O"
"CC(C)c1ccccc1",3.66,120.1938,"C9H12"
"CCCCCCCCCC",5.01,142.2838,"C10H22"
"c1ccc(CCc2ccccc2)cc1",4.79,182.2646,"C14H14"
"CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C",3.5,392.5776,"C24H40O4"
"CC[N+](=O)[O-]",0.18,75.067,"C2H5NO2"
"C#CCO",-0.38,56.064,"C3H4O"
"C=CC=O",-0.01,56.064,"C3H4O"
"CC(=O)c1ccccc1N",1.63,135.1652,"C8H9NO"
"CCBr",1.61,108.9655,"C2H5Br"
"CCI",2.0,155.966,"C2H5I"
"CCOC=O",0.23,74.0792,"C3H6O2"
"CCOC(=O)C(Cl)(Cl)Cl",2.39,191.4413,"C4H5Cl3O2"
"CCOC(=O)CBr",1.12,167.0021,"C4H7BrO2"
"CCOC(=O)NC",0.34,103.1206,"C4H9NO2"
"CCOCCO",-0.32,90.1218,"C4H10O2"
"CCOC(=O)CC",1.21,102.1328,"C5H10O2"
"CCOC(=O)OCC",1.21,118.1322,"C5H10O3"
"CCOC(=O)C(=O)OCC",0.56,146.1426,"C6H10O4"
"Cc1cccc(F)c1",2.75,110.1307,"C7H7F"
"Cc1ccc(F)cc1",2.58,110.1307,"C7H7F"
"O=CNc1ccccc1",1.15,121.1384,"C7H7NO"
"CCOC(=O)CC(=O)OCC",0.96,160.1694,"C7H12O4"
"CCOC(=O)c1cccnc1",1.32,151.1646,"C8H9NO2"
"CCc1cccc(O)c1",2.4,122.1664,"C8H10O"
"CCOC(=O)CCC(=O)OCC",1.2,174.1962,"C8H14O4"
"CCOC(=O)CCCCC(=O)O",0.91,174.1962,"C8H14O4"
"CCOC(=O)C(O)C(O)C(=O)OCC",-0.29,206.195,"C8H14O6"
"CCC1CCCCC1",4.56,112.2144,"C8H16"
"CCOC(=O)c1ccccc1",2.64,150.1768,"C9H10O2"
"CCOS(=O)(=O)c1ccc(C)cc1",1.81,200.252,"C9H12O3S"
"CCOC(=O)Cc1ccccc1",2.28,164.2036,"C10H12O2"
"C=CCc1ccc(O)c(OC)c1",2.27,164.2036,"C10H12O2"
"CCOC(=O)/C(C#N)=C/c1ccccc1",2.43,201.2244,"C12H11NO2"
"CCOC(=O)c1ccccc1C(=O)OCC",2.47,222.2402,"C12H14O4"
"CCCCCCCCCCCC(=O)OCC",5.71,228.374,"C14H28O2"
"COP(=O)(OC)C(O)C(Cl)(Cl)Cl",0.51,257.4376,"C4H8Cl3O4P"
"COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl",4.88,321.5422,"C8H8Cl3O3PS"
"COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1",3.45,297.6496,"C8H9ClNO5PS"
"ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl",6.1,373.3205,"C10H5Cl7"
"ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl",6.16,409.7814,"C10H6Cl8"
"CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1",3.83,291.2581,"C10H14NO5PS"
"ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl",5.2,380.9126,"C12H8Cl6O"
"ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl",6.5,364.9132,"C12H8Cl6"
"CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1",3.81,304.3433,"C12H21N2O3PS"
"Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1",6.91,354.4901,"C14H9Cl5"
"Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1",6.02,320.045,"C14H10Cl4"
"CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1",4.78,323.3027,"C14H14NO4PS"
"CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1",4.13,362.7642,"C14H16ClO5PS"
"COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1",5.08,345.6523,"C16H15Cl3O2"
"Cc1ccc([N+](=O)[O-])cc1N",1.87,152.1524,"C7H8N2O2"
"CN(C)C(=O)Nc1ccc(Cl)cc1",1.94,198.6517,"C9H11ClN2O"
"CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1",2.68,233.0968,"C9H10Cl2N2O"
"O=Cc1ccccn1",0.44,107.1116,"C6H5NO"
"O=Cc1cccnc1",0.29,107.1116,"C6H5NO"
"O=Cc1ccncc1",0.43,107.1116,"C6H5NO"
"CNC(C)C(O)c1ccccc1",0.93,165.2346,"C10H15NO"
"CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO",1.62,360.4492,"C21H28O5"
"CC(=O)c1ccc(C(C)C)cc1",2.98,162.231,"C11H14O"
"CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12",-0.9,460.4396,"C22H24N2O9"
"ClCCCBr",2.18,157.4374,"C3H6BrCl"
"O=C(O)/C=C/c1ccccc1",2.13,148.161,"C9H8O2"
"ClC(Cl)(Cl)C(Cl)(Cl)Cl",4.14,236.74,"C2Cl6"
"O=C1CNC(=O)N1",-1.69,100.0768,"C3H4N2O2"
"OCC(O)CO",-1.76,92.0944,"C3H8O3"
"ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl",5.04,272.773,"C5Cl6"
"C=CC(=C)C",2.42,68.1182,"C5H8"
"O=C(O)CCCC(=O)O",-0.29,132.1158,"C5H8O4"
"NC(CCC(=O)O)C(=O)O",-3.69,147.1304,"C5H9NO4"
"CSCCC(N)C(=O)O",-1.87,149.2074,"C5H11NO2S"
"Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl",5.73,284.784,"C6Cl6"
"Ic1ccccc1",3.25,204.01,"C6H5I"
"Oc1ccccc1I",2.65,220.0094,"C6H5IO"
"Nc1ccc(I)cc1",2.34,219.0246,"C6H6IN"
"Oc1ccc(O)cc1",0.59,110.1122,"C6H6O2"
"CC(C)CC(N)C(=O)O",-1.52,131.1742,"C6H13NO2"
"NCCCCC(N)C(=O)O",-3.05,146.1888,"C6H14N2O2"
"CCCCCCO",2.03,102.176,"C6H14O"
"O=C1Nc2ccccc2C1=O",0.83,147.133,"C8H5NO2"
"CC(=O)c1ccccc1O",1.92,136.15,"C8H8O2"
"COc1cccc(C(=O)O)c1",2.02,152.1494,"C8H8O3"
"Cc1cc(C)cc(O)c1",2.35,122.1664,"C8H10O"
"C1=Cc2ccccc2C1",2.92,116.1622,"C9H8"
"O=C(O)CCc1ccccc1",1.84,150.1768,"C9H10O2"
"Cc1cc(C)cc(C)c1",3.42,120.1938,"C9H12"
"CC(C)CCOCCC(C)C",4.25,158.2832,"C10H22O"
"CC(C)CCOC(=O)c1ccccc1",4.15,192.2572,"C12H16O2"
"CCCCOC(C)=O",1.78,116.1596,"C6H12O2"
"C=CCC1(CC=C)C(=O)NC(=O)NC1=O",1.15,208.2164,"C10H12N2O3"
"CC(=O)c1ccc(OCC(=O)O)cc1",0.87,194.1866,"C10H10O4"
"CI",1.51,141.9392,"CH3I"
"CC(Cl)(Cl)Cl",2.49,133.4047,"C2H3Cl3"
"CSSC",1.77,94.1894,"C2H6S2"
"COC(=O)C(=O)OC",-0.17,118.089,"C4H6O4"
"CCC(=O)OC",0.84,88.106,"C4H8O2"
"C1COCCN1",-0.86,87.1212,"C4H9NO"
"CC(=O)C(C)C",0.84,86.1334,"C5H10O"
"CCCC(=O)OC",1.29,102.1328,"C5H10O2"
"CN1CCOCC1",-0.33,101.148,"C5H11NO"
"Cn1ccccc1=O",-0.23,109.1274,"C6H7NO"
"CC1CCCCC1",3.61,98.1876,"C7H14"
"COC(=O)c1ccc(Br)cc1",2.95,215.0461,"C8H7BrO2"
"COC(=O)c1ccccc1",2.12,136.15,"C8H8O2"
"CNc1ccccc1C",2.16,121.1816,"C8H11N"
"CNc1cccc(C)c1",2.19,121.1816,"C8H11N"
"Cc1cccc(CO)c1",1.6,122.1664,"C8H10O"
"C=C(C)c1ccccc1",3.48,118.178,"C9H10"
"CC(=O)c1ccc(C)cc1",2.1,134.1774,"C9H10O"
"COC(=O)c1ccccc1C",2.75,150.1768,"C9H10O2"
"COC(=O)Cc1ccccc1",1.83,150.1768,"C9H10O2"
"Cc1cc(=O)oc2cc(O)ccc12",1.9,176.1714,"C10H8O3"
"Cc1cccc2cccnc12",2.6,143.1878,"C10H9N"
"COC(=O)/C=C/c1ccccc1",2.62,162.1878,"C10H10O2"
"CCCCCCCCCCCCCCCCCC(=O)OC",8.35,298.508,"C19H38O2"
"NC(=O)C(F)(F)F",0.12,113.0391,"C2H2F3NO"
"Fc1ccc(Br)cc1",3.08,175.0,"C6H4BrF"
"O=C(Nc1ccccc1)C(F)(F)F",2.21,189.1367,"C8H6F3NO"
"C(=C/c1ccccn1)\c1ccccn1",2.11,182.2244,"C12H10N2"
"CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O",2.75,286.4132,"C19H26O2"
"C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C",2.97,298.4242,"C20H26O2"
"C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C",3.11,312.451,"C21H28O2"
"CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C",3.08,372.5034,"C23H32O4"
"CC(C)(C)N",0.4,73.1376,"C4H11N"
"O=[N+]([O-])c1ccccc1",1.85,123.111,"C6H5NO2"
"Nc1cccc([N+](=O)[O-])c1",1.37,138.1256,"C6H6N2O2"
"O=C(O)c1ccccc1[N+](=O)[O-]",1.46,167.1208,"C7H5NO4"
"Cc1ccccc1[N+](=O)[O-]",2.3,137.1378,"C7H7NO2"
"Cc1cccc([N+](=O)[O-])c1",2.45,137.1378,"C7H7NO2"
"Cc1ccc([N+](=O)[O-])cc1",2.37,137.1378,"C7H7NO2"
"NC(=O)CI",-0.19,184.9642,"C2H4INO"
"O=C(O)CSc1ccccc1",1.88,168.21,"C8H8O2S"
"O=C1C=CC(=O)c2ccccc21",1.71,158.1562,"C10H6O2"
"O=[N+]([O-])c1cccc2ccccc12",3.19,173.1708,"C10H7NO2"
"Oc1cccc2ccccc12",2.85,144.1726,"C10H8O"
"O=S(=O)(O)c1ccc(O)c2ccccc12",-0.44,224.2308,"C10H8O4S"
"CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1",3.87,268.3578,"C17H20N2O"
"NNC(=O)c1ccncc1",-0.7,137.1408,"C6H7N3O"
"CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O",3.13,270.3706,"C18H22O2"
"CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12",3.32,288.429,"C19H28O2"
"CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O",3.36,302.4558,"C20H30O2"
"CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO",1.47,360.4492,"C21H28O5"
"CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C",3.87,314.4668,"C21H30O2"
"CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12",1.94,346.4656,"C21H30O4"
"C#CCCCC",2.73,82.145,"C6H10"
"O=P(N1CC1)(N1CC1)N1CC1",-0.62,173.1541,"C6H12N3OP"
"CC(C)C(N)C(=O)O",-2.26,117.1474,"C5H11NO2"
"ClC(Cl)=C(Cl)Cl",3.4,165.834,"C2Cl4"
"O=[N+]([O-])c1ccc(Cl)cc1",2.39,157.5561,"C6H4ClNO2"
"Nc1ccccc1[N+](=O)[O-]",1.85,138.1256,"C6H6N2O2"
"Nc1ccc([N+](=O)[O-])cc1",1.39,138.1256,"C6H6N2O2"
"CC1OC(C)OC(C)O1",0.67,132.159,"C6H12O3"
"O=C(O)c1cccc([N+](=O)[O-])c1",1.83,167.1208,"C7H5NO4"
"NNC(=O)c1ccc([N+](=O)[O-])cc1",0.35,181.1506,"C7H7N3O3"
"O=C(CBr)c1ccccc1",2.19,199.0467,"C8H7BrO"
"O=[N+]([O-])/C=C/c1ccccc1",2.11,149.1488,"C8H7NO2"
"O=C(O)COc1ccccc1",1.34,152.1494,"C8H8O3"
